DatasetID,Ref_L,Ref_a,Ref_b,Sam_L,Sam_a,Sam_b,dV,dV_scaled,dE,Ratio,F,Is_Outlier
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.7000000011,-4.66120601848,-6.00276256531,6.7,5.22445879661,6.25907430033,1.19803304878,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.3999999952,-1.13157046621,-8.32343369397,8.0,6.23815975715,9.00417589031,1.44340258038,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-3.98044401468,-6.93945715632,7.2,5.61434378143,6.96852988214,1.24120113649,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,2.67992343811,-4.91711403692,7.0,5.45838978751,10.0432211618,1.83996041924,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.3999999952,3.09819175946,-3.1242931925,7.0,5.45838978751,10.1263909794,1.85519748014,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,26.9999999999,17.4256638811,-26.4808655154,4.3,3.35301086947,4.82589227672,1.43927128918,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,28.1000000004,18.8572540153,-23.8445794948,8.3,6.47209074804,6.32041253274,0.976564263203,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.3999999992,18.8824333568,-19.7165846671,5.9,4.6006428209,7.65019472932,1.66285343747,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.7000000006,17.7267716631,-16.0303326989,5.8,4.52266582393,8.57038912686,1.89498615651,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,28.2999999989,19.8605347957,-23.9325961291,8.7,6.7839987359,6.92616121957,1.02095555869,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.7000000006,17.7477294385,-27.8211807653,5.8,4.52266582393,5.01743762665,1.10939826686,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,35.299999999,21.2471920722,-14.6354647337,14.5,11.3066645598,13.1045800226,1.15901377928,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,34.099999999,20.1378001751,-11.9175922204,14.3,11.1507105659,13.149518749,1.17925388443,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,28.3999999994,17.2282025701,-15.6869065356,6.7,5.22445879661,8.52650598895,1.63203622057,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.5,15.6180214776,-29.1836838977,4.6,3.58694186036,4.34726879529,1.21197079979,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.1999999994,21.319632882,-15.9070190084,7.3,5.6923207784,10.5501546518,1.85340128613,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,27.8000000009,19.150359053,-25.0102728598,5.7,4.44468882697,6.15866387481,1.38562318186,1.28242948425,False
Raymond-Display,26.2000000003,9.35494278669,-21.0115455372,28.1000000004,19.6411075837,-24.2418417794,8.3,6.47209074804,6.68123440962,1.03231469856,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.3000000032,10.9251579516,27.6175835981,4.3,3.35301086947,5.5078829355,1.64266778424,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.6000000055,8.06597663573,27.3347767661,5.0,3.89884984822,6.55940662973,1.68239529223,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,51.4000000027,3.77441602975,26.1287922348,7.9,6.16018276018,9.40194758994,1.52624491122,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.0999999996,3.36102690243,31.0184380385,11.3,8.81140065697,10.8445281743,1.23073828969,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.6000000047,0.926591218665,21.5801165084,7.3,5.6923207784,10.893610458,1.91373797825,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,50.199999995,11.5480587361,27.7966246026,5.6,4.36671183,5.38919875088,1.23415488832,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.8999999969,7.61409164298,27.4640785067,5.5,4.28873483304,6.90999171352,1.61119583806,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.7000000011,4.3804601879,22.1714133236,6.3,4.91255080875,7.49465491184,1.52561371955,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.2000000057,2.67945503102,24.6548275438,6.6,5.14648179965,9.63793451564,1.87272293789,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,57.5000000008,12.2200410533,22.0388428924,8.6,6.70602173893,8.54412449508,1.2740973453,1.28242948425,False
Raymond-Display,49.0000000005,10.8157995719,18.0005133265,49.4999999944,4.9570396864,27.0495426467,8.1,6.31613675411,8.48256503144,1.34299895041,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,87.4999999995,-2.42903306936,25.0826593162,6.8,5.30243579358,7.64688466529,1.44214564079,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,85.6999999977,-4.95397357092,20.7158911403,6.8,5.30243579358,6.99955529124,1.32006412972,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,79.2000000013,-5.74679725821,25.2543921194,5.1,3.97682684518,4.79500608625,1.20573670238,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,83.1999999983,-9.99223778729,24.8675528278,9.2,7.17388372072,8.70239295942,1.21306579507,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,78.3000000004,-9.94680987839,20.5158712463,7.2,5.61434378143,8.068657176,1.43715053622,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.8000000005,-8.76700263658,25.219628553,5.6,4.36671183,6.68958979778,1.53195128467,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,84.2,-13.0161394568,18.2301978587,10.6,8.26556167822,11.9492048131,1.44566156279,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.6999999981,-11.6583616462,17.8261774678,8.4,6.55006774501,10.0023649831,1.52706282935,1.28242948425,False
Raymond-Display,76.8999999973,-1.39512945566,19.9512810002,77.9999999988,-9.78854534234,18.012062068,6.8,5.30243579358,8.51832114133,1.60649208646,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.400000001,-20.2110714286,-5.70198138263,4.7,3.66491885732,5.63912144462,1.53867566081,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,33.5000000005,-24.5842857194,-2.38807368428,6.2,4.83457381179,7.46639234921,1.54437446606,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.7000000003,-21.5199999987,-3.48275752641,3.6,2.80717189072,5.40803593885,1.92650687218,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.400000001,-20.8342857207,-6.41658310471,5.0,3.89884984822,6.19003182387,1.58765586387,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.7000000006,-23.1567857128,-1.41537111046,3.2,2.49526390286,5.95564747811,2.38678060115,1.28242948425,True
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,37.9999999988,-15.558571421,-2.75151868783,6.4,4.99052780572,7.4892464883,1.5006922674,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,31.9999999995,-10.1842857156,-11.6846191405,7.9,6.16018276018,10.1572565748,1.64885636843,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.6000000009,-20.9767857143,-5.55557927397,3.2,2.49526390286,5.87898579659,2.35605772594,1.28242948425,True
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.2999999997,-21.2824999961,-7.89589727306,7.0,5.45838978751,7.07255864055,1.29572253281,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.6000000009,-18.037142865,-8.86969432983,6.6,5.14648179965,6.8000134519,1.32129359757,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.3,-14.6085714317,-10.3440630716,6.8,5.30243579358,7.72247189295,1.45640083041,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.400000001,-13.0110714287,-10.6278887957,6.3,4.91255080875,8.21620692359,1.67249301706,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,29.7999999989,-11.9842857083,-10.1423318789,5.5,4.28873483304,8.18145571966,1.90766182526,1.28242948425,False
Raymond-Display,29.1999999996,-14.0000000003,8.26572144064e-10,30.599999999,-21.5785714257,-3.73834924914,4.1,3.19705687554,5.60009741453,1.75164147294,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.3000000032,-2.12782689371,-8.95055041842,8.4,6.55006774501,8.99809333352,1.37374049915,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.199999995,1.9212911123,-8.69014619232,7.3,5.6923207784,11.0763535737,1.94584142477,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.7000000011,-5.70598756044,-11.3459995384,9.1,7.09590672376,10.0897441464,1.42191048152,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.6000000055,-10.3651519644,-8.33388416115,10.3,8.03163068733,9.59868223019,1.19511000989,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.3999999972,-10.2727306114,-8.12902242276,9.4,7.32983771465,9.44285438648,1.28827605113,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.6000000055,4.25007359384,-1.13880378125,9.3,7.25186071769,11.7420239982,1.61917395485,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.8999999969,-10.1076471524,-6.83194475945,8.8,6.86197573286,8.77756306281,1.27915973541,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.6000000055,-1.24171325709,-10.6277066288,7.8,6.08220576322,10.3430962125,1.7005501976,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.7,5.4091846291,-1.4493866587,8.8,6.86197573286,12.749808402,1.85803752423,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.3000000032,-0.335749817396,-7.0920569643,6.4,4.99052780572,8.64227380877,1.73173542864,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.7000000011,-1.47188078514,-8.3715928544,8.6,6.70602173893,8.7883971748,1.31052321584,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.8000000056,6.47170301954,-1.73408758827,8.4,6.55006774501,14.6645611004,2.23884113437,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.2000000057,-1.97383357142,-9.39489122753,7.7,6.00422876626,9.250050844,1.54058934196,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,49.0999999975,-7.30217334923,-9.52251353542,8.7,6.7839987359,9.11949937885,1.34426607873,1.28242948425,False
Raymond-Display,48.8999999954,-3.86370326317,1.03527616775,50.7,4.34666620104,-1.16468569858,8.0,6.23815975715,11.5021621789,1.84383898885,1.28242948425,False
Raymond-Display,9.79745247461,-2.80981924965,1.78600238991,7.53436874088,-3.27617813182,2.12228238666,4.0229,3.13693661088,1.53709125008,0.489997548802,1.28242948425,False
Raymond-Display,13.4759231819,-2.13807821271,1.27342844592,10.7640195527,-2.79238117823,1.77255929548,4.0944,3.19269016371,1.96905606292,0.616738850923,1.28242948425,False
Raymond-Display,15.8580521425,-2.37657712529,0.876299759272,13.4759231819,-2.13807821271,1.27342844592,5.0299,3.92216497031,1.63776690246,0.417567061777,1.28242948425,False
Raymond-Display,19.0513893955,-2.89096707197,0.709512929058,16.229608111,-2.58698483681,0.0715505359323,3.8014,2.9642175626,2.03189508181,0.685474341506,1.28242948425,False
Raymond-Display,25.7868657398,-1.58411051352,1.96784501961,23.0120798628,-1.7224875826,1.21641473325,3.4726,2.70782919658,2.14162286268,0.790900277383,1.28242948425,False
Raymond-Display,29.9020383011,-1.11335435764,1.50269634447,27.4664030905,-1.84921620658,1.19319311043,3.1045,2.42079587076,2.13618890503,0.882432480503,1.28242948425,False
Raymond-Display,40.0534597393,-1.19241716861,2.13346667711,37.2099106215,-0.889895888275,1.59802996384,3.3097,2.58080466853,2.53433045679,0.981992355986,1.28242948425,False
Raymond-Display,53.5944864424,-1.06571250146,2.15828024747,51.2729202281,-1.50272336955,1.63408238526,2.7082,2.11177303179,2.41626241134,1.1441866029,1.28242948425,False
Raymond-Display,63.6056406266,-1.37648184091,3.0642536136,61.0243501638,-1.96834477558,2.63472509951,2.8074,2.18912621278,2.38136314843,1.08781445973,1.28242948425,False
Raymond-Display,74.4429220026,-2.2865802251,2.71232194917,72.0295512482,-2.36269692104,3.93890616909,2.9397,2.29228977976,2.08770230627,0.910749733608,1.28242948425,False
Raymond-Display,81.0040719942,-1.94122051487,3.64234691956,78.7101381536,-2.00580378325,3.97167105594,2.2227,1.73319471153,1.61543628346,0.932057011665,1.28242948425,False
Raymond-Display,84.2683693151,-2.26248299213,4.06047151676,81.0040719942,-1.94122051487,3.64234691956,2.5059,1.95402556693,2.2595105223,1.15633621204,1.28242948425,False
Raymond-Display,77.3564112441,-2.15936218711,3.53888754604,74.4429220026,-2.2865802251,2.71232194917,2.4163,1.88415817765,2.2392289437,1.18845061432,1.28242948425,False
Raymond-Display,86.4272846451,-2.69069229494,4.89693489909,84.3110427644,-2.70859931817,4.1473566722,1.9347,1.50862096027,1.52276212731,1.0093735719,1.28242948425,False
Raymond-Display,22.4719408538,-2.20927421032,2.65768349476,20.3965069921,-2.50322930012,2.33494938495,3.2212,2.51179502622,1.54047295491,0.613295646673,1.28242948425,False
Raymond-Display,33.2702952581,-1.72655584455,2.9314037091,30.5272401251,-1.37062802078,2.15023785041,2.9579,2.30648159321,2.32076136561,1.00619114952,1.28242948425,False
Raymond-Display,35.015137841,-1.50294784676,2.35790569437,32.4716081121,-1.03058929637,2.44901938558,3.0367,2.36792746682,2.16352633714,0.913679311323,1.28242948425,False
Raymond-Display,70.8949269578,-2.10356494035,3.801147925,68.5722851151,-1.41855989224,3.35142124265,2.389,1.86287045748,2.04255766704,1.09645716848,1.28242948425,False
Raymond-Display,42.4815394275,-1.55065350561,3.07104265268,39.9622415801,-1.1608273593,2.38371456524,2.9862,2.32854908335,2.38679009083,1.02501171562,1.28242948425,False
Raymond-Display,45.0063976596,-1.0455493649,2.58538789645,42.5650845974,-0.917200101406,2.62334873958,3.0716,2.39514143876,2.27718995842,0.950753855941,1.28242948425,False
Raymond-Display,50.9765599086,-0.789499115571,2.80257917853,48.5050946832,-1.10967496235,2.57823659771,2.88,2.24573751257,2.52211984296,1.12306973938,1.28242948425,False
Raymond-Display,60.4085179439,-1.03636993217,3.18729527525,57.320194229,-1.45243412273,3.14532946527,3.3799,2.6355445204,2.82073310876,1.07026577883,1.28242948425,False
Raymond-Display,66.1993246485,-2.05352727446,3.80912784672,64.2920586582,-1.65580989798,3.574697363,2.008,1.56577809904,1.6571229561,1.0583383157,1.28242948425,False
Raymond-Display,81.4781557838,-3.17921924367,4.44477654711,78.4168169667,-2.29598539967,3.90130218869,2.7456,2.14093642865,2.41470676999,1.12787411045,1.28242948425,False
Raymond-Display,9.79745247461,-2.80981924965,1.78600238991,7.53436874088,-3.27617813182,2.12228238666,1.6497,1.28638651892,1.53709125008,1.19489067047,1.28242948425,False
Raymond-Display,13.4759231819,-2.13807821271,1.27342844592,10.7640195527,-2.79238117823,1.77255929548,2.2264,1.73607986041,1.96905606292,1.13419670824,1.28242948425,False
Raymond-Display,15.8580521425,-2.37657712529,0.876299759272,13.4759231819,-2.13807821271,1.27342844592,2.5962,2.02443879519,1.63776690246,0.808997983219,1.28242948425,False
Raymond-Display,19.0513893955,-2.89096707197,0.709512929058,16.229608111,-2.58698483681,0.0715505359323,2.6204,2.04330922845,2.03189508181,0.994413891697,1.28242948425,False
Raymond-Display,25.7868657398,-1.58411051352,1.96784501961,23.0120798628,-1.7224875826,1.21641473325,3.1788,2.4787327795,2.14162286268,0.863999088725,1.28242948425,False
Raymond-Display,29.9020383011,-1.11335435764,1.50269634447,27.4664030905,-1.84921620658,1.19319311043,2.8371,2.21228538088,2.13618890503,0.965602775976,1.28242948425,False
Raymond-Display,40.0534597393,-1.19241716861,2.13346667711,37.2099106215,-0.889895888275,1.59802996384,2.9433,2.29509695165,2.53433045679,1.10423677525,1.28242948425,False
Raymond-Display,53.5944864424,-1.06571250146,2.15828024747,51.2729202281,-1.50272336955,1.63408238526,3.0359,2.36730365084,2.41626241134,1.02068123389,1.28242948425,False
Raymond-Display,63.6056406266,-1.37648184091,3.0642536136,61.0243501638,-1.96834477558,2.63472509951,3.4344,2.67804198374,2.38136314843,0.889218004379,1.28242948425,False
Raymond-Display,74.4429220026,-2.2865802251,2.71232194917,72.0295512482,-2.36269692104,3.93890616909,3.8092,2.97029976837,2.08770230627,0.702859128396,1.28242948425,False
Raymond-Display,81.0040719942,-1.94122051487,3.64234691956,78.7101381536,-2.00580378325,3.97167105594,3.2873,2.56333782121,1.61543628346,0.630208109946,1.28242948425,False
Raymond-Display,84.2683693151,-2.26248299213,4.06047151676,81.0040719942,-1.94122051487,3.64234691956,3.8358,2.99104164956,2.2595105223,0.755425964274,1.28242948425,False
Raymond-Display,77.3564112441,-2.15936218711,3.53888754604,74.4429220026,-2.2865802251,2.71232194917,3.2242,2.51413433612,2.2392289437,0.890656044716,1.28242948425,False
Raymond-Display,86.4272846451,-2.69069229494,4.89693489909,84.3110427644,-2.70859931817,4.1473566722,2.8371,2.21228538088,1.52276212731,0.688320838021,1.28242948425,False
Raymond-Display,22.4719408538,-2.20927421032,2.65768349476,20.3965069921,-2.50322930012,2.33494938495,2.2709,1.77077962406,1.54047295491,0.86994052449,1.28242948425,False
